-0.008168075	-0.030824298	0.065959826	0.04055982	-0.035326317	0.012557224	-0.08904132	-0.095197126	-0.020134602	0.39878926	0.05253525	-0.060808726	-0.6901253	-0.018338747	-0.02577054	0.0772926
0.04201013	0.10112685	-0.019643283	0.12862301	-0.10554512	-0.001057256	-0.1426203	-0.086163744	-0.06904842	0.5383159	0.018947905	-0.08002351	-0.9446552	-0.046548374	0.0014325294	0.19059534
-0.027990771	0.11033207	-0.03224618	0.13313712	-0.08710766	-0.045462105	-0.11353547	-0.16337715	-0.086349934	0.43505594	-0.005189044	-0.036387954	-1.0813735	-0.049628902	0.043849844	0.16149391
0.01036272	0.002433553	0.01775244	0.024785522	-0.08352713	-0.027751692	-0.13271654	-0.04546885	-0.07290847	0.49097618	-0.009948047	-0.07135307	-0.8420551	-0.021460066	0.00025580928	0.11294953
0.045969702	0.0062726107	0.11557472	-0.012025661	-0.005648474	-0.024168916	-0.14492571	-0.06687364	-0.03669871	0.48361495	0.08707191	0.012520298	-0.935233	-0.12214668	0.0002735686	0.12136854
0.020391775	0.056433663	0.0637835	0.06824653	-0.07811289	0.010418104	-0.092458785	-0.047955673	-0.09312694	0.39286414	0.046376795	-0.04486888	-0.80250543	-0.09335285	-0.042284824	0.1341697
-0.005074009	0.03846946	0.04294603	0.02108244	-0.089365974	0.021976959	-0.111922555	-0.04926929	-0.09358292	0.48945326	0.008374441	0.004430436	-0.8849849	-0.09307248	0.03161399	0.10861378
0.08951477	0.017543472	0.09989782	-0.016035471	-0.020750768	-0.028380597	-0.15944353	-0.008085288	-0.0163758	0.4139408	0.05669721	-0.04047249	-0.77238226	-0.10903931	-0.051242255	0.11000926
0.059874546	0.021053901	0.048623513	0.037094902	-0.048637047	-0.014684736	-0.12165692	-0.08732169	-0.052262932	0.42627597	-0.002578073	-0.021065464	-0.8196909	-0.06731696	-0.023307595	0.09874785
-0.02098476	0.05705837	-0.05536441	0.095928945	-0.1264136	-0.045381714	-0.033315185	-0.16975628	-0.099392764	0.4322725	-0.06495141	-0.14362498	-0.8661409	0.019437667	0.10085097	0.18430158
0.02274817	0.048694104	0.006072802	0.09681688	-0.022840915	-0.046513714	-0.09435449	-0.11695267	-0.03595036	0.44112086	0.041088726	-0.07249076	-0.74349713	-0.048770793	-0.019721635	0.14049111
0.028475054	0.0323739	0.03887651	0.082697034	-0.11643834	0.006571303	-0.1650459	-0.059967685	-0.104326844	0.57118607	0.020028295	-0.08430019	-0.9303902	-0.0856022	-0.00248857	0.17670798
0.046304557	0.051972657	0.048896957	0.030476017	-0.022414451	0.02121294	-0.11018123	-0.075998805	-0.052795995	0.33896792	0.0050505674	0.0052570296	-0.6432433	-0.07266558	0.012816399	0.17188261
0.10563831	-0.011284542	0.12218713	-0.016204813	-0.034388807	0.08678929	-0.16577765	-0.05384016	-0.0061774896	0.44474906	0.13040434	-0.011266748	-0.69022524	-0.11922591	-0.06862324	0.10010136
-0.068904676	0.027029376	-0.05213894	0.0480014	-0.11494487	-0.021461708	-0.050531194	-0.08827848	-0.043907307	0.3379335	0.012176516	-0.05102546	-0.7552582	-0.048266165	-0.0025961797	0.094989166
0.05449485	0.007499257	0.005380666	0.04861884	-0.0031042027	0.04835629	-0.11295953	-0.058180496	0.025166515	0.4024003	0.07078303	-0.057309825	-0.74314135	-0.06929084	-0.05723674	0.10856478
0.060457215	0.024975894	0.03577114	0.006904023	-0.010830691	0.015790537	-0.12022519	-0.07285687	0.01151771	0.33524615	0.023284104	-0.063023545	-0.74806327	-0.017971272	-0.04654945	0.13649732
0.030150853	0.0033679	0.052125007	0.063178025	-0.049726054	0.054515306	-0.1361725	-0.10066259	-0.023258496	0.51759094	0.032588843	-0.0067158467	-0.7997526	-0.10253161	-0.091250665	0.10222702
0.041678037	0.044536375	0.042634897	0.087937005	-0.05679629	0.022227755	-0.082397096	-0.04548883	-0.07411013	0.28691	0.01983441	-0.0718687	-0.63302	-0.059001878	-0.050593134	0.13641289
-0.02104812	0.032872513	0.018913364	0.05849015	-0.081585854	-0.0416559	-0.076462746	-0.057809964	-0.04478209	0.30955964	-0.020890556	-0.0462573	-0.67859185	-0.020312823	0.009727848	0.15104315
0.019359509	0.04678021	0.058505062	-0.0010103727	-0.005262102	-0.010491938	-0.08492977	-0.092524	0.009188671	0.3369098	0.005938556	-0.03464171	-0.78279793	-0.09082326	-0.053339355	0.06675027
0.105583824	-0.03270759	0.1183311	-0.084938504	0.06388255	0.06026874	-0.12638204	0.049725153	0.004029095	0.44735304	0.04580901	0.015620738	-0.81640846	-0.16582961	-0.07056771	0.059461318
-0.118946746	0.120842524	-0.01809448	0.12996003	-0.1510894	-0.087530695	0.038928825	-0.183156	-0.13902232	0.24871138	-0.07138713	-0.071201146	-0.7986608	0.09461531	0.055024724	0.17065777
-0.020961381	0.008445923	0.038868673	0.039653886	-0.0073026754	-0.0008567218	-0.09116961	-0.020648824	0.017680628	0.33034882	0.021221379	-0.062094875	-0.66496384	-0.07530014	-0.01757515	0.051867105
-0.0046150456	-0.035359815	0.0030689253	-0.005077111	-0.048736524	-0.060648546	-0.0085565485	-0.032638498	0.0014059936	0.13976629	0.029236756	-0.015951347	-0.4219543	-0.0012702274	-0.050498914	0.1097927
0.048209507	0.010491749	0.040886916	-0.0029833503	-0.042279825	0.06759602	-0.16737488	-0.015019804	0.028255166	0.37448713	0.09805453	0.0397131	-0.66035753	-0.095318705	-0.015506147	0.05424833
-0.023782503	0.054272197	0.018918352	0.037348535	-0.068514474	-0.015282448	-0.04090829	-0.04641154	-0.065466404	0.23990023	0.028783752	-0.070134476	-0.5514616	-0.0450942	0.05789235	0.12379773
0.0868676	-0.026163217	0.11397922	0.022237197	-0.036229733	0.012184984	-0.16060784	-0.0035329089	-0.012740573	0.3959521	0.025279988	0.03925663	-0.6171958	-0.11919582	-0.022854365	0.057516567
0.01621017	-0.024837414	0.07846419	0.039651286	-0.082987376	-0.029437505	-0.09057073	-0.04378541	-0.050537407	0.36890492	0.0007084054	0.0064607593	-0.7955907	-0.095134705	-0.013909712	0.10137441
0.010362425	-0.015532255	0.07109646	0.048934598	-0.07899263	0.02713678	-0.025588965	-0.09023362	-0.032568764	0.3343013	-0.0018292832	0.002401298	-0.6395115	-0.09213017	0.0076847603	0.11299264
0.03039675	-0.0064730044	0.03295403	-0.009221817	-0.016407574	-0.00069322146	-0.09338317	0.005185986	0.007785951	0.32912394	0.04013365	-0.029559504	-0.7084999	-0.08716644	-0.048712555	0.11120922
0.0695213	-0.023259671	-0.0014553457	-0.007803556	-0.013248226	-0.014730422	-0.058383845	-0.014192073	-0.04070238	0.2686526	0.032278497	0.032490008	-0.62103397	-0.029726973	-0.062981844	0.074584335
0.026655974	0.006874434	0.047472607	-0.014459329	0.047838397	0.027218552	-0.15201601	-0.027224952	0.0026200297	0.27895927	0.10804653	0.010245836	-0.57974356	-0.07866607	-0.07477085	0.022049565
0.061158556	0.008669329	0.031725418	0.0115914745	-0.021796042	-0.01494458	-0.1357466	-0.016322885	0.011137959	0.3499192	-0.012747406	-0.027019523	-0.62931675	-0.038500417	-0.030559212	0.10722409
-0.051427007	0.07903259	-0.0049937055	0.057138145	-0.10496202	-0.06647094	-0.051852223	-0.087364964	-0.07932633	0.18118888	-0.017116034	-0.082178116	-0.4769777	-0.02194152	0.08241279	0.16221318
-0.016532212	0.016937977	-0.008510087	-0.0005859098	-0.06321918	0.019732155	-0.091541894	-0.03839981	-0.018052012	0.25973547	-0.014528775	0.011509509	-0.46961814	-0.023829069	0.012206252	0.15438744
-0.08775634	0.022778083	-0.0073170788	0.047110856	-0.120415196	-0.06252791	-0.058600478	-0.051624183	-0.091161	0.28920662	-0.030616803	-0.069098234	-0.65626836	0.01686227	0.07669881	0.13756123
-0.012568897	0.021412713	0.022105368	0.0678272	-0.08596315	-0.0023032813	-0.07189278	-0.09569432	-0.013882939	0.2971013	0.046151888	0.019419871	-0.598067	-0.08757952	-0.022581331	0.15225932
0.03740377	0.04342525	-0.012846615	0.0140641155	0.027849585	0.006230508	-0.043731324	-0.033395637	0.0680841	0.029568523	0.063513756	0.060654905	-0.1575075	-0.001276016	-0.022200037	-0.004194998
-0.013664209	-0.009832129	-0.00063147093	0.050004825	-0.024896458	-0.029212622	-0.1193644	-0.08370381	-0.016063098	0.32480896	-0.02169871	-0.01464338	-0.5110892	-0.0075241164	-0.025531428	0.13620849
0.124604434	-0.060064033	0.09987446	-0.027082361	0.023451759	0.099482365	-0.19305466	0.012143599	0.037812185	0.40211138	0.13056421	0.04949813	-0.65579885	-0.13245879	-0.089873746	0.06739523
0.0440222	0.007846233	0.07301584	0.011856136	-0.042577103	-0.027296841	-0.12387278	-0.038656503	-0.031881735	0.22763948	-0.007471317	0.0016583886	-0.4430875	-0.0189689	-0.05811864	0.048349977
-0.091048725	0.050099216	-0.001369189	0.09339964	-0.08309081	-0.06965462	-0.018848173	-0.07041803	-0.12761122	0.14915352	-0.012837669	-0.10230483	-0.42882547	0.018111838	0.039151978	0.13929056
0.030931076	-0.04478999	0.10652467	-0.0672258	-0.022810124	0.02244214	-0.13895828	0.012157038	0.03320279	0.32963333	0.043940134	0.03301429	-0.5785385	-0.067979015	-0.028052678	0.056151055
0.02487087	-0.05898772	0.013478653	-0.046160735	-0.03287831	0.006475336	-0.1013953	-0.00811105	0.022707528	0.28748563	0.022159968	0.007853693	-0.4958349	-0.08225669	-0.0077010016	0.09106953
0.01014865	0.018693034	0.026210403	0.024305923	-0.04736373	0.01683599	-0.054377288	-0.08264808	0.004416206	0.15784125	0.032558233	-0.02950166	-0.42379394	0.015267099	-0.03085951	0.115323864
0.009428918	0.05646334	0.010495879	0.029807264	-0.05033512	-0.0033995612	-0.039539628	-0.09526649	-0.02990946	0.12698355	0.02811749	-0.014721414	-0.30315948	0.047515064	0.04043682	0.09059431
0.046013016	0.020337213	0.0109903645	0.050851937	-0.025906248	-0.03583228	-0.05988732	-0.09980144	-0.07514518	0.29101413	0.04588769	-0.02222258	-0.45071322	-0.08102803	0.036266506	0.14289549
-0.12818836	0.07182757	-0.043140575	0.15248069	-0.09153905	-0.055986285	0.007515613	-0.09534509	-0.070149325	0.18300359	-0.0694304	-0.08416355	-0.59969306	-0.00082581403	0.05092042	0.15618755
-0.027094057	0.09962915	-0.059340067	0.050853953	-0.08981604	-0.090573855	0.023966527	-0.112363845	-0.105061285	0.15370925	-0.005456321	-0.086577624	-0.4124847	-0.015687075	0.018919718	0.102224015
-0.022524856	0.016158868	0.0065584695	0.11878477	-0.029490774	-0.036828507	-0.033115793	-0.13289836	-0.05380632	0.13182561	-0.0766339	-0.06447828	-0.52223206	-0.015245814	0.018187238	0.08981238
-0.07384734	0.03640734	-0.05987351	0.025505861	-0.055685665	-0.05969267	-0.005618278	-0.037492163	-0.054934494	0.13828357	-0.022614833	-0.040824447	-0.38923267	0.0053425864	0.006509396	0.08542176
-0.062936224	0.11654737	-0.118586004	0.07599612	-0.13587838	-0.109000795	-0.016569143	-0.14065845	-0.06543327	0.12576815	-0.043788694	-0.053925008	-0.6089117	0.11467827	0.06891925	0.15696049
0.019760514	0.032491982	0.024181334	-0.02777285	0.020540994	-0.020879034	-0.09431913	0.0037893832	-0.054060306	0.23070927	-0.025750583	-0.038573626	-0.29280064	-0.002319632	-0.013201306	0.0068797236
0.18496692	-0.15519997	0.1341618	-0.11453923	0.093483254	0.09212145	-0.17735204	0.037750874	0.047166888	0.40009993	0.12019882	0.13386828	-0.44368973	-0.16018963	-0.16661522	-0.018618857
